date,open,high,low,close,volume,Name
15/05/2013,876.8,915.95,875,910.05,5682986,HDFC
16/05/2013,909.8,917.5,903.7,908.35,4700244,HDFC
17/05/2013,904,908,898.3,903.35,2665794,HDFC
20/05/2013,903,916.7,895,898.4,2658730,HDFC
21/05/2013,895.15,908.8,890.1,902.05,3095064,HDFC
22/05/2013,903.8,904,894.1,899.85,1971551,HDFC
23/05/2013,892.15,913.8,892.15,903.15,3458455,HDFC
24/05/2013,908,910.15,899.35,906.05,2830814,HDFC
27/05/2013,901.6,931.4,898.65,929.5,2443669,HDFC
28/05/2013,929.9,929.9,913.15,919.8,2347931,HDFC
29/05/2013,923.4,923.4,900.7,910.55,3007036,HDFC
30/05/2013,905.1,929,905.1,926.25,3100217,HDFC
31/05/2013,921.1,924,883.65,890.15,4387938,HDFC
3/6/2013,895,898.65,867.05,869.05,1870547,HDFC
4/6/2013,876.8,876.8,852,854.2,2621881,HDFC
5/6/2013,853.8,855,839.05,843.95,3011996,HDFC
6/6/2013,838.1,859.5,833.15,845,3198369,HDFC
7/6/2013,840,856.35,833.35,839.35,1645663,HDFC
10/6/2013,844,864.05,835.8,852.6,2583932,HDFC
11/6/2013,845.5,851.8,826.4,831.15,2677716,HDFC
12/6/2013,830.4,830.4,816.25,820.75,2365088,HDFC
13/06/2013,806.1,816.55,804.3,812.2,5578717,HDFC
14/06/2013,820,838,820,835,3666156,HDFC
17/06/2013,836.1,855.05,831,844.4,2464128,HDFC
18/06/2013,844.1,847,831.15,834,1752255,HDFC
19/06/2013,830,844.7,828.1,842.75,2567687,HDFC
20/06/2013,829,834,812,817.55,3677976,HDFC
21/06/2013,815,824.15,801.3,820.7,2841911,HDFC
24/06/2013,814.8,829,809.95,824.8,2917116,HDFC
25/06/2013,826.9,834.9,810.1,817.45,2449730,HDFC
26/06/2013,818.6,824.35,810,815.6,2554481,HDFC
27/06/2013,816.5,843.2,809.05,837.15,4811518,HDFC
28/06/2013,839,886.5,839,879.05,5139254,HDFC
1/7/2013,879,891,861,889.65,2565358,HDFC
2/7/2013,886.65,893,872.25,875.15,2166106,HDFC
3/7/2013,870,871.6,850,853.6,1760408,HDFC
4/7/2013,857.3,867.7,849.8,852.1,1295767,HDFC
5/7/2013,859,859.65,848.15,850.1,1960980,HDFC
8/7/2013,845.85,846.85,818,824.05,3695733,HDFC
9/7/2013,826,832,826,830.05,3236206,HDFC
10/7/2013,833.2,834.15,822.4,827.5,3114437,HDFC
11/7/2013,838.5,856.7,834,854.8,3000215,HDFC
12/7/2013,857.3,859.55,836.95,851.3,2953316,HDFC
15/07/2013,849.85,853.6,841.1,848.5,1580962,HDFC
16/07/2013,831.8,831.8,805,816.05,3665638,HDFC
17/07/2013,820.5,829.05,803.25,817.1,5669579,HDFC
18/07/2013,818.5,835,815.2,829.05,5614744,HDFC
19/07/2013,829.05,832,789.5,803.2,6622252,HDFC
22/07/2013,802.9,833.7,795.85,830.3,2146242,HDFC
23/07/2013,832,838.45,819.05,826.85,3677987,HDFC
24/07/2013,818.7,818.7,799.5,803.25,6483783,HDFC
25/07/2013,804.4,816,797.25,800.8,4837186,HDFC
26/07/2013,805.15,813.95,795.3,805.55,2109712,HDFC
29/07/2013,803,816.8,803,806.6,1619897,HDFC
30/07/2013,807.1,821,801.55,807.85,3248187,HDFC
31/07/2013,807.85,816,794.6,800.45,5920069,HDFC
1/8/2013,805,825,805,817,4437968,HDFC
2/8/2013,825.7,827.3,798.4,808.35,2616340,HDFC
5/8/2013,808,817,787.2,798.95,2561534,HDFC
6/8/2013,798.45,807.55,734.85,751.85,5898868,HDFC
7/8/2013,759.7,759.7,723,729.7,11055713,HDFC
8/8/2013,730,751.5,729.7,746.95,6720921,HDFC
12/8/2013,755,783.15,745,769.75,5599176,HDFC
13/08/2013,769.85,794.6,755.45,791.95,3162116,HDFC
14/08/2013,795,799.3,775.55,780.7,2636452,HDFC
16/08/2013,780,780.3,731,737.9,5354663,HDFC
19/08/2013,731,740.65,712.2,735.5,5182645,HDFC
20/08/2013,716,740.7,710.55,726.25,5240733,HDFC
21/08/2013,750.8,759.45,734,747.25,6176085,HDFC
22/08/2013,744,748.85,727.2,735.9,3413023,HDFC
23/08/2013,737,747.9,720.1,740.85,3793047,HDFC
26/08/2013,744.25,749.8,735.45,744,2824008,HDFC
27/08/2013,735,735,666.75,686,5956827,HDFC
28/08/2013,671.55,676.05,632.2,652.75,13780849,HDFC
29/08/2013,659,702.8,658.2,695.5,8304579,HDFC
30/08/2013,700,733.25,698.5,718.65,6360989,HDFC
2/9/2013,724.7,745,723.1,738.4,4222035,HDFC
3/9/2013,745,745,695.35,702.35,5619080,HDFC
4/9/2013,696,712.4,685.4,709.5,4033873,HDFC
5/9/2013,726.7,774.9,726.7,750.4,3853912,HDFC
6/9/2013,755,768,730,760.85,3509710,HDFC
10/9/2013,780,816.8,776,809.15,7012085,HDFC
11/9/2013,808.75,816.8,787.8,811.8,4672382,HDFC
12/9/2013,815.5,825,793.5,814.45,5844709,HDFC
13/09/2013,809.9,813.7,797.1,807.95,3841877,HDFC
16/09/2013,828,828,796.05,814.25,3154105,HDFC
17/09/2013,807,808.55,796.4,803.95,2827630,HDFC
18/09/2013,807,808.9,780,799.2,4697409,HDFC
19/09/2013,839,843.6,822.5,834.55,12423950,HDFC
20/09/2013,836,843.2,784.35,810.4,19090820,HDFC
23/09/2013,792,796.25,770,776.2,5102555,HDFC
24/09/2013,765.15,796.55,765,788.25,3818752,HDFC
25/09/2013,790,792,771.4,779.65,3581325,HDFC
26/09/2013,777,799.5,775,792.85,4209459,HDFC
27/09/2013,797,797,777.3,784.2,2141757,HDFC
30/09/2013,780,780,755.7,764.25,3024909,HDFC
1/10/2013,763.8,789.5,761.25,785.9,1873462,HDFC
3/10/2013,793.5,804.8,780.1,802.4,4233586,HDFC
4/10/2013,800.95,806.4,790.95,798.7,3557152,HDFC
7/10/2013,793.25,800.15,777.5,797.8,2439267,HDFC
8/10/2013,815.25,817.8,785.3,791.5,3597782,HDFC
9/10/2013,782.55,804.95,779.5,802.2,3937587,HDFC
10/10/2013,798.35,812.25,796,808.25,1568067,HDFC
11/10/2013,816.2,817,805.3,810.5,2241802,HDFC
14/10/2013,809.9,809.9,796.35,803.35,1734510,HDFC
15/10/2013,805,811,797.15,801.95,1709161,HDFC
17/10/2013,816,816,790,795.2,2421727,HDFC
18/10/2013,800,822,799.05,819.45,2055857,HDFC
21/10/2013,826.5,826.5,804.05,821.15,2714921,HDFC
22/10/2013,816.05,820.55,799.2,810.7,2072556,HDFC
23/10/2013,813.25,816.9,798.3,809.7,2014493,HDFC
24/10/2013,807.1,820,803.5,812.15,2202103,HDFC
25/10/2013,814,814,803.7,809.8,1613485,HDFC
28/10/2013,815,823,811.85,820.85,1410915,HDFC
29/10/2013,827.8,842,812.55,839.6,2433473,HDFC
30/10/2013,842,852.2,838.85,849.45,5509041,HDFC
31/10/2013,846,859.25,844.05,855.05,4891246,HDFC
1/11/2013,855.5,859.3,845.1,855.4,3546371,HDFC
3/11/2013,856,858.65,843.25,852.8,176489,HDFC
5/11/2013,848.5,864.9,848.5,859.45,2863157,HDFC
6/11/2013,856.1,857.95,833.05,838.95,3170876,HDFC
7/11/2013,842,859,837.95,841.75,2434715,HDFC
8/11/2013,834,838.95,805.55,809.35,3457699,HDFC
11/11/2013,809.35,814,793.65,805.35,2901036,HDFC
12/11/2013,808.7,813.8,793,794.85,1768595,HDFC
13/11/2013,790,801.65,788.55,791.4,2038529,HDFC
14/11/2013,800.1,812.95,790,793.3,1226278,HDFC
18/11/2013,802.25,817,796.75,814.45,2930824,HDFC
19/11/2013,817.1,821.55,811.35,818.4,1295454,HDFC
20/11/2013,813.5,826.1,801,807.75,1844772,HDFC
21/11/2013,802,803.7,780.1,781.7,2638821,HDFC
22/11/2013,780.5,802.7,780.5,793.35,1420386,HDFC
25/11/2013,798,822,797.4,818.7,1549773,HDFC
26/11/2013,811,818,803,807.35,2081747,HDFC
27/11/2013,807,812,795.55,808.1,2199636,HDFC
28/11/2013,815,818.6,805.6,814.1,2998078,HDFC
29/11/2013,814.55,827.45,812.25,823.8,3710056,HDFC
2/12/2013,821,832,821,827.65,1689702,HDFC
3/12/2013,822,826,815,822.4,2469584,HDFC
4/12/2013,820,821.35,810.05,812.15,1755186,HDFC
5/12/2013,827,839,822.65,827.45,2586531,HDFC
6/12/2013,824.5,829.5,810.05,813.75,2472172,HDFC
9/12/2013,842.2,842.95,818.95,820,3450146,HDFC
10/12/2013,820,820.6,805.75,808.95,2515867,HDFC
11/12/2013,804.8,824.6,804.4,818.2,2365634,HDFC
12/12/2013,815.5,830.55,815.5,826.95,2374414,HDFC
13/12/2013,819.5,821.65,803.4,806.8,3540693,HDFC
16/12/2013,809.8,809.8,795.55,798.55,1868292,HDFC
17/12/2013,800.25,803,774.55,778.45,2100476,HDFC
18/12/2013,779.9,808.9,778.45,798.25,2269221,HDFC
19/12/2013,804,808.95,775,776.25,2096385,HDFC
20/12/2013,770.1,808.35,770.1,801.85,2456400,HDFC
23/12/2013,801.85,807.2,787.15,789.8,1772374,HDFC
24/12/2013,793.3,795.05,778.1,779.9,1841042,HDFC
26/12/2013,779,786.05,774.1,779.3,3829349,HDFC
27/12/2013,780.2,791.6,775.25,788.4,1390357,HDFC
30/12/2013,791.8,799.4,786.95,795.65,1971385,HDFC
31/12/2013,800.25,801.85,790.6,794.65,1330552,HDFC
1/1/2014,798.25,800.1,790.6,793.5,587564,HDFC
2/1/2014,791.6,809.5,784,791.1,2538179,HDFC
3/1/2014,791,794.9,780,791,1855802,HDFC
6/1/2014,790,798.4,784.35,795.85,1861785,HDFC
7/1/2014,794,800.6,788.4,797.9,2216143,HDFC
8/1/2014,797.9,805.5,795.35,804.3,2659846,HDFC
9/1/2014,803.25,806.85,797.4,802.15,2287549,HDFC
10/1/2014,796.2,806.25,796.2,801.45,3261578,HDFC
13/01/2014,803,822,800,818.65,2639823,HDFC
14/01/2014,817.1,826.25,817.1,824.35,2018695,HDFC
15/01/2014,824.1,849.8,820.65,846.5,4991438,HDFC
16/01/2014,846,866.5,845.3,857.6,4470573,HDFC
17/01/2014,852,861.95,834.25,840.05,3708927,HDFC
20/01/2014,844.4,845,829.05,834.8,2884920,HDFC
21/01/2014,838,843.3,832.2,838.15,4270055,HDFC
22/01/2014,838.15,846.1,830.6,841.05,2824568,HDFC
23/01/2014,836.2,859.45,836.2,856.15,3523391,HDFC
24/01/2014,849,851.95,843.5,844.7,3481450,HDFC
27/01/2014,835,842.5,830.95,833,3281902,HDFC
28/01/2014,832.5,845,826.7,831.15,3437311,HDFC
29/01/2014,836,839,820.7,825.15,3226325,HDFC
30/01/2014,811.25,833.9,810.3,829.15,6127036,HDFC
31/01/2014,828.8,830.45,804.35,808.45,5171853,HDFC
3/2/2014,802.1,808.65,785.35,788.85,3091470,HDFC
4/2/2014,782,796,778.45,788.15,2792957,HDFC
5/2/2014,787.9,789.65,779,784.8,1773469,HDFC
6/2/2014,789.75,796.3,772.35,785.35,2223598,HDFC
7/2/2014,790.8,793.95,775.3,783.45,2360800,HDFC
10/2/2014,783.25,785.65,762.8,765.4,2554784,HDFC
11/2/2014,764,777.25,764,774.8,2415467,HDFC
12/2/2014,779,786.65,773.9,785.5,2260055,HDFC
13/02/2014,780.25,784.85,763.2,766.05,1859299,HDFC
14/02/2014,763.2,773.6,755,770.7,3607903,HDFC
17/02/2014,767,788.5,767,779.3,4922666,HDFC
18/02/2014,779.3,807.5,779.3,803.9,2435186,HDFC
19/02/2014,804.1,808.4,792.75,805.8,1513961,HDFC
20/02/2014,799.45,805.1,788.95,791.65,1414959,HDFC
21/02/2014,792.3,803.75,791.05,800.6,928876,HDFC
24/02/2014,797,813.2,788.55,810.25,768621,HDFC
25/02/2014,815.1,817.65,807.15,811.4,1121054,HDFC
26/02/2014,814,821.75,810,819.1,2057241,HDFC
28/02/2014,812.25,824.05,810.55,819.3,3326028,HDFC
3/3/2014,815,825.9,808.9,812.55,1144895,HDFC
4/3/2014,811,824.6,811,821.85,1135629,HDFC
5/3/2014,824,828.6,812.6,827.15,1275795,HDFC
6/3/2014,830,841.9,824.05,837.85,1724126,HDFC
7/3/2014,837.85,853.9,837.25,848.25,3494157,HDFC
10/3/2014,841,858,831.1,850.2,3766475,HDFC
11/3/2014,850.2,856.1,843.65,853.1,3292684,HDFC
12/3/2014,846.25,858,845.15,854.65,3043527,HDFC
13/03/2014,858.1,868.8,850,865.4,3525842,HDFC
14/03/2014,855.1,862.8,852.25,856.65,3850399,HDFC
18/03/2014,859.8,859.8,841,852.2,3207184,HDFC
19/03/2014,856,869.1,854.95,867.7,2125150,HDFC
20/03/2014,868,868,845.6,847.85,1959880,HDFC
21/03/2014,852.25,857.45,839,843.25,4354231,HDFC
22/03/2014,845.5,847,840.7,841.9,82662,HDFC
24/03/2014,845.1,863.7,841,860.25,3077297,HDFC
25/03/2014,856.2,874.5,856.2,871.7,2470681,HDFC
26/03/2014,873,874.7,861.1,866.4,2320464,HDFC
27/03/2014,870.5,880,860.9,875.1,4636590,HDFC
28/03/2014,880,880,856.05,875.8,2485454,HDFC
31/03/2014,880.9,887,873.2,883.9,2082316,HDFC
1/4/2014,885,894.8,870.4,888.8,2802631,HDFC
2/4/2014,889.8,905.35,888.4,899,3619290,HDFC
3/4/2014,899.1,908.1,892.15,904.15,2801434,HDFC
4/4/2014,902,903,892.7,895.1,3581987,HDFC
7/4/2014,895.1,900.9,880.8,895.85,4525721,HDFC
9/4/2014,902.25,929.7,896,922.7,4159510,HDFC
10/4/2014,925,934.4,916.2,927.25,2445503,HDFC
11/4/2014,920,925.8,899.55,918.65,3477880,HDFC
15/04/2014,915.5,918.65,881.2,887.5,3284203,HDFC
16/04/2014,883.35,886.15,866.05,870.2,4295418,HDFC
17/04/2014,873,881.95,865,879.8,2862754,HDFC
21/04/2014,877.05,882.15,870,876.95,1625072,HDFC
22/04/2014,877.1,886.9,870.3,874.85,1475886,HDFC
23/04/2014,872,882.5,862.1,879.55,4983550,HDFC
25/04/2014,885,897,883.5,894.1,5096356,HDFC
28/04/2014,887.3,892.95,880,884.35,2581562,HDFC
29/04/2014,881.15,893.4,877,887.4,1794252,HDFC
30/04/2014,889.95,903.5,888.45,897.95,2754178,HDFC
2/5/2014,897.9,914.75,897,910.95,3080739,HDFC
5/5/2014,910,912.15,883.15,886.45,2261063,HDFC
6/5/2014,892,895.2,873.9,877.55,2190690,HDFC
7/5/2014,881,882.9,850.1,852.6,3008306,HDFC
8/5/2014,858.95,859,840.55,850.45,3293099,HDFC
9/5/2014,854,888,851.3,884.6,1817788,HDFC
12/5/2014,882.35,912.9,882.35,895.55,3127891,HDFC
13/05/2014,906,915,899.2,906.35,3641613,HDFC
14/05/2014,910,915,883.55,888.85,3586483,HDFC
15/05/2014,886,908.25,875.35,903.15,3532044,HDFC
16/05/2014,920,956.45,877,885.8,10749759,HDFC
19/05/2014,900.25,931.5,900.25,916.95,6677460,HDFC
20/05/2014,921.5,944.4,914.65,940.6,5681528,HDFC
21/05/2014,940,946,933,940.75,3680783,HDFC
22/05/2014,941,944.6,918,920.15,3194236,HDFC
23/05/2014,926,938.75,918.45,931.95,3675254,HDFC
26/05/2014,929.3,944.4,914.05,927.75,5260500,HDFC
27/05/2014,934,934,908,910.25,4937760,HDFC
28/05/2014,912,918,892,902.05,4571686,HDFC
29/05/2014,900.1,914.9,891,896.9,4963006,HDFC
30/05/2014,899,899,810,876.8,7232450,HDFC
2/6/2014,875,905.5,871,896.35,1865891,HDFC
3/6/2014,898,918.3,895,912.75,3408485,HDFC
4/6/2014,918,924.5,899.2,901.55,3371889,HDFC
5/6/2014,900,918.6,891,908.75,5395580,HDFC
6/6/2014,912.9,938.7,907,935.15,4653867,HDFC
9/6/2014,940,947.7,934.35,944.95,3580516,HDFC
10/6/2014,940.35,962,930.4,954.45,4912736,HDFC
11/6/2014,951.35,959.95,931.9,956.9,5079938,HDFC
12/6/2014,952,985,951.2,982.05,4444543,HDFC
13/06/2014,980,984.7,972.35,979.7,3800033,HDFC
16/06/2014,975,983.55,956,961.65,4451944,HDFC
17/06/2014,957.25,971.95,941.25,965.6,3822167,HDFC
18/06/2014,965,972,952.1,958.45,3381229,HDFC
19/06/2014,959.55,971,955.5,968.45,2781318,HDFC
20/06/2014,969.85,977.4,964.5,969.05,2451177,HDFC
23/06/2014,974.4,978.2,960.55,971,2587975,HDFC
24/06/2014,972.7,1000,972,996.1,3436833,HDFC
25/06/2014,998.9,1003.4,989.25,995.45,3759548,HDFC
26/06/2014,1000,1002.45,970.45,976.85,4804273,HDFC
27/06/2014,980,998.9,971.25,976.1,3307009,HDFC
30/06/2014,983.7,999,975.2,992.55,3290425,HDFC
1/7/2014,990.25,998.5,980,984.1,1511271,HDFC
2/7/2014,991.05,1011.35,989,1007.8,1927692,HDFC
3/7/2014,1007.8,1017.15,1002,1008.15,1757141,HDFC
4/7/2014,999.7,1016.65,994.1,1013.1,1370680,HDFC
7/7/2014,1013,1024.4,1003.3,1020.6,2756178,HDFC
8/7/2014,1017.2,1046.5,1016.6,1022.2,3414343,HDFC
9/7/2014,1020,1030.6,1006,1015.4,2427544,HDFC
10/7/2014,1013,1044.7,1002.7,1022.85,2460496,HDFC
11/7/2014,1015,1018,981,989.65,2177647,HDFC
14/07/2014,988.2,1011.95,980.1,983.8,2076833,HDFC
15/07/2014,987.1,992.2,968.9,977.55,1496337,HDFC
16/07/2014,983,984.8,946.05,976,5803707,HDFC
17/07/2014,974,985.2,968.65,972.35,1224610,HDFC
18/07/2014,972.8,987.95,967.7,983,1728285,HDFC
21/07/2014,986,1015.7,986,1010.3,2967232,HDFC
22/07/2014,1018.5,1044.7,1007.65,1041.05,2794266,HDFC
23/07/2014,1040,1045.85,1030.05,1037.05,2286827,HDFC
24/07/2014,1033.9,1040.25,1023.5,1036.25,2219821,HDFC
25/07/2014,1045,1079.7,1040,1067.75,4052214,HDFC
28/07/2014,1065.1,1073.85,1046.7,1066.5,1735137,HDFC
30/07/2014,1066.15,1092.3,1055.55,1087.55,3614271,HDFC
31/07/2014,1083.1,1085,1061.6,1068.4,3912617,HDFC
1/8/2014,1059,1059,1035.2,1039.65,3191220,HDFC
4/8/2014,1040.15,1048.2,1016.15,1027.2,3447488,HDFC
5/8/2014,1027.2,1054.7,1010,1045.45,2507633,HDFC
6/8/2014,1043,1061,1030.4,1035.35,2547257,HDFC
7/8/2014,1025,1041.7,1020.7,1026.85,1772201,HDFC
8/8/2014,1018.9,1029.8,1016.6,1026.95,1463169,HDFC
11/8/2014,1032.25,1069.9,1030.15,1063.2,2698375,HDFC
12/8/2014,1077.7,1121.9,1067.35,1116.4,3812260,HDFC
13/08/2014,1121,1149,1106.5,1144.1,6426655,HDFC
14/08/2014,1151.4,1151.4,1111.5,1124.3,3955619,HDFC
18/08/2014,1119.9,1125.55,1107.55,1112.55,1827672,HDFC
19/08/2014,1117,1124,1082.4,1085.05,3108921,HDFC
20/08/2014,1094,1094,1064.55,1072.4,2958191,HDFC
21/08/2014,1078,1080,1060.65,1064.4,3515263,HDFC
22/08/2014,1065.1,1076.5,1042.15,1044.6,3614598,HDFC
25/08/2014,1046,1064.4,1045.8,1056.3,1443151,HDFC
26/08/2014,1056,1069.8,1054,1061.95,2604117,HDFC
27/08/2014,1061.5,1075.7,1057.4,1069.65,3233230,HDFC
28/08/2014,1068.5,1079.9,1063.9,1074.5,3638090,HDFC
1/9/2014,1084.1,1084.1,1057,1058.7,2199257,HDFC
2/9/2014,1059,1080,1059,1066.25,2506164,HDFC
3/9/2014,1069.85,1074.85,1057.1,1062.7,2505310,HDFC
4/9/2014,1066,1081.7,1057.7,1080.2,2384438,HDFC
5/9/2014,1080.05,1081.4,1049.5,1055.05,3252019,HDFC
8/9/2014,1064.7,1065.9,1046.6,1051.65,2229615,HDFC
9/9/2014,1054.9,1057.35,1045.1,1050.25,1725098,HDFC
10/9/2014,1050,1053.25,1032.2,1035.05,2182023,HDFC
11/9/2014,1045.45,1049.75,1032.55,1037.85,3049405,HDFC
12/9/2014,1041,1054.8,1038.45,1050.3,1810713,HDFC
15/09/2014,1050,1050,1026.7,1034.1,1814730,HDFC
16/09/2014,1026.5,1040.7,1012.75,1017.8,2644331,HDFC
17/09/2014,1019,1033.8,1013,1018.4,2922108,HDFC
18/09/2014,1012.15,1056,1010.65,1053.05,3341891,HDFC
19/09/2014,1053.8,1074,1048.65,1066.25,5966478,HDFC
22/09/2014,1056.5,1083.05,1054.8,1079.15,1599003,HDFC
23/09/2014,1076.85,1084,1060,1066.15,2035289,HDFC
24/09/2014,1064.3,1066.25,1041.55,1054.7,2800306,HDFC
25/09/2014,1052.5,1067.25,1046.7,1056.7,3556326,HDFC
26/09/2014,1046.6,1057.7,1023.25,1038.2,3125255,HDFC
29/09/2014,1038.2,1046.5,1025,1031.15,1210491,HDFC
30/09/2014,1031.15,1062.9,1030.2,1055.25,2920034,HDFC
1/10/2014,1050,1058,1040,1050.35,1439615,HDFC
7/10/2014,1045,1047,1015.15,1017.8,2317225,HDFC
8/10/2014,1016.1,1025.65,1006.85,1014.65,1956573,HDFC
9/10/2014,1025,1045.15,1020,1042.65,1252118,HDFC
10/10/2014,1035,1040.65,1003.35,1006.4,1344101,HDFC
13/10/2014,1002,1023.7,996.95,1017.8,1076136,HDFC
14/10/2014,1023.2,1026.2,1000.1,1004.05,2043358,HDFC
16/10/2014,1000.95,1008.8,975,981.3,3547187,HDFC
17/10/2014,983,1006.1,978.35,997.15,2915892,HDFC
20/10/2014,1011,1034,1007.6,1020.1,2152613,HDFC
21/10/2014,1022.85,1026.7,1006.75,1021,2074203,HDFC
22/10/2014,1027.9,1035.15,1017.3,1030.75,2441333,HDFC
23/10/2014,1034.9,1035.35,1027.25,1031.55,108476,HDFC
27/10/2014,1040,1066.4,1032.6,1036.75,2511008,HDFC
28/10/2014,1040,1054.05,1039.4,1049.65,2465451,HDFC
29/10/2014,1053.5,1057.05,1037.95,1048.6,1995790,HDFC
30/10/2014,1045,1069.85,1044.25,1064.7,2837530,HDFC
31/10/2014,1066.8,1110,1066,1105.9,3223522,HDFC
